Latitude,Longitude,Rate,Depth,Thick,Temp,Perm,Poro,Time,Weight,Injectivity_ton/(day*MPa),Cost_M$,PlumeRadius_m
48.656948,-102.829692,1000,2427,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.591688,-102.829885,1000,2207,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.040033,-102.830832,1000,2315,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.580733,-102.834429,1000,2271,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.653189,-102.835879,1000,2409,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.914391,-102.838856,1000,1930,820,120,8.5,0.1,25,9.125,181.1688,13.3158,201.9867
48.396238,-102.839575,1000,2201,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.573484,-102.839857,1000,2296,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.577102,-102.839867,1000,2302,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.584443,-102.839905,1000,2239,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.562651,-102.839929,1000,2346,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.591679,-102.839949,1000,2215,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.664089,-102.840067,1000,2425,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.649575,-102.840124,1000,2419,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.642339,-102.840158,1000,2426,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.389013,-102.840174,1000,2203,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.656726,-102.840659,1000,2419,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.649576,-102.84074,1000,2425,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.573485,-102.845312,1000,2301,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.566277,-102.845329,1000,2308,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.580722,-102.845343,1000,2268,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.559041,-102.84539,1000,2336,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.652786,-102.845568,1000,2412,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.396017,-102.846533,1000,2229,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.765047,-102.849612,1000,2418,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.569881,-102.850184,1000,2283,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.707496,-102.850707,1000,2379,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.533693,-102.85074,1000,2401,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.540936,-102.85074,1000,2404,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.548172,-102.850758,1000,2340,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.526456,-102.850774,1000,2369,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.577118,-102.850781,1000,2259,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.55543,-102.850814,1000,2318,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.519162,-102.850824,1000,2337,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.504744,-102.850831,1000,2341,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.562666,-102.850832,1000,2316,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.497507,-102.850833,1000,2361,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.497507,-102.850833,1000,2361,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.483018,-102.850837,1000,2362,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.591676,-102.850853,1000,2232,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.598854,-102.850911,1000,2296,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.664095,-102.850999,1000,2413,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.656585,-102.851012,1000,2382,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.649582,-102.851048,1000,2402,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.620599,-102.851053,1000,2354,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.642346,-102.851083,1000,2413,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.634986,-102.851122,1000,2407,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.584303,-102.851223,1000,2233,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.715228,-102.851231,1000,2357,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.511927,-102.851247,1000,2312,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.511927,-102.851247,1000,2312,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.068835,-102.852349,1000,2236,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.011977,-102.852424,1000,2407,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.566702,-102.855659,1000,2305,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.646377,-102.856076,1000,2403,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.522803,-102.856186,1000,2374,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.53006,-102.856187,1000,2403,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.515567,-102.856201,1000,2347,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.472194,-102.856208,1000,2377,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.537296,-102.856221,1000,2412,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.508355,-102.856255,1000,2319,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.544546,-102.856262,1000,2386,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.573515,-102.856278,1000,2309,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.548164,-102.856281,1000,2359,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.559056,-102.856281,1000,2335,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.551782,-102.856285,1000,2314,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.580752,-102.856285,1000,2285,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.566292,-102.856287,1000,2305,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.501119,-102.856291,1000,2356,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.609711,-102.856417,1000,2340,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.616961,-102.856459,1000,2337,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.443225,-102.856465,1000,2379,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.653203,-102.85654,1000,2378,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.624224,-102.856556,1000,2382,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.493885,-102.85666,1000,2338,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.45046,-102.856902,1000,2347,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.588415,-102.857004,1000,2238,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.602475,-102.857027,1000,2279,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.537977,-102.857384,1000,2404,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.008336,-102.857861,1000,2385,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.0011,-102.857868,1000,2351,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.358822,-102.857886,1000,2249,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.36568,-102.857993,1000,2287,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.336734,-102.858055,1000,2353,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.961482,-102.860176,1000,1918,820,120,8.5,0.1,25,9.125,181.1688,13.3158,201.9867
48.570322,-102.861114,1000,2304,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.374453,-102.861345,1000,2258,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.467726,-102.8614,1000,2385,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.432331,-102.861464,1000,2332,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.446829,-102.861503,1000,2365,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.454045,-102.861537,1000,2369,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.519208,-102.861637,1000,2354,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.526428,-102.861637,1000,2400,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.533664,-102.861649,1000,2429,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.483042,-102.861658,1000,2371,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.490278,-102.861668,1000,2353,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.497489,-102.861716,1000,2353,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.50473,-102.861725,1000,2340,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.555445,-102.861734,1000,2302,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.577149,-102.861737,1000,2296,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.58444,-102.861737,1000,2207,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.591676,-102.861749,1000,2240,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.606096,-102.861844,1000,2358,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.613378,-102.861894,1000,2336,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.620614,-102.861957,1000,2354,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.664364,-102.861971,1000,2397,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.656854,-102.861991,1000,2373,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.649587,-102.862017,1000,2402,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.627775,-102.862043,1000,2380,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.642351,-102.86205,1000,2377,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.635011,-102.862078,1000,2364,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.475387,-102.8623,1000,2403,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.671126,-102.862489,1000,2389,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.369831,-102.863037,1000,2264,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.025478,-102.863195,1000,2338,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.004692,-102.863276,1000,2362,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.33671,-102.863486,1000,2353,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.946928,-102.865646,1000,1911,820,120,8.5,0.1,25,9.125,181.1688,13.3158,201.9867
48.530296,-102.865797,1000,2397,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.798095,-102.865864,1000,2388,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.580788,-102.866569,1000,2284,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.595715,-102.866611,1000,2274,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.428701,-102.866889,1000,2294,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.435937,-102.866894,1000,2354,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.443208,-102.866932,1000,2406,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.450445,-102.866963,1000,2372,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.464898,-102.867044,1000,2364,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.522842,-102.867087,1000,2384,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.530032,-102.867088,1000,2400,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.472194,-102.867093,1000,2392,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.472194,-102.867093,1000,2392,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.515605,-102.867099,1000,2328,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.47943,-102.867105,1000,2391,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.537268,-102.867126,1000,2401,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.493902,-102.867139,1000,2339,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.508344,-102.867149,1000,2322,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.544554,-102.867175,1000,2369,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.501108,-102.867186,1000,2331,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.501108,-102.867186,1000,2331,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.548172,-102.867188,1000,2342,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.573555,-102.867188,1000,2317,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.602476,-102.867278,1000,2331,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.602476,-102.867278,1000,2331,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.616998,-102.867379,1000,2330,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.589199,-102.86745,1000,2229,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.624234,-102.867471,1000,2343,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.645977,-102.867499,1000,2401,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.638621,-102.867527,1000,2408,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.631387,-102.867533,1000,2361,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.457651,-102.867637,1000,2366,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.609712,-102.867742,1000,2322,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.008277,-102.868571,1000,2372,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.11584,-102.868575,1000,1882,820,120,8.5,0.1,25,9.125,181.1688,13.0346,200.5993
48.108335,-102.868625,1000,2059,820,120,8.5,0.1,25,9.125,181.1688,13.3158,201.9867
48.001039,-102.868737,1000,2333,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.093974,-102.868865,1000,2290,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.333036,-102.868934,1000,2338,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.101763,-102.869054,1000,2135,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.519299,-102.870012,1000,2368,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.514241,-102.870314,1000,2320,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.845551,-102.871442,1000,2072,820,120,8.5,0.1,25,9.125,181.1688,13.3158,201.9867
48.733111,-102.871479,1000,2411,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.601518,-102.871526,1000,2344,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.439736,-102.871953,1000,2404,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.425059,-102.872307,1000,2334,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.432296,-102.872347,1000,2326,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.446836,-102.872389,1000,2415,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.454011,-102.872423,1000,2387,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.461256,-102.872464,1000,2396,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.468574,-102.872513,1000,2385,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.51923,-102.872538,1000,2355,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.526401,-102.872538,1000,2380,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.483047,-102.87255,1000,2348,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.47581,-102.872552,1000,2366,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.533637,-102.872553,1000,2405,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.511994,-102.872573,1000,2326,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.540977,-102.872603,1000,2380,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.497487,-102.872611,1000,2344,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.504724,-102.872623,1000,2340,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.6641,-102.872903,1000,2382,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.671325,-102.872903,1000,2378,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.656864,-102.872919,1000,2392,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.649608,-102.872941,1000,2419,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.635589,-102.872972,1000,2418,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.635589,-102.872972,1000,2418,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.642372,-102.872975,1000,2417,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.711143,-102.872996,1000,2318,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.463113,-102.87361,1000,2406,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.35115,-102.873957,1000,2295,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.35115,-102.873957,1000,2295,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.019179,-102.874008,1000,2324,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.112204,-102.874012,1000,1948,820,120,8.5,0.1,25,9.125,181.1688,13.3158,201.9867
48.105258,-102.874045,1000,2026,820,120,8.5,0.1,25,9.125,181.1688,13.3158,201.9867
48.097922,-102.874071,1000,2267,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.090891,-102.874077,1000,2342,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.531873,-102.874254,1000,2359,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.333016,-102.874365,1000,2343,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.626713,-102.874488,1000,2364,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.49443,-102.874693,1000,2358,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.054459,-102.874738,1000,2377,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.054459,-102.874738,1000,2377,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.834679,-102.877023,1000,2167,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.435888,-102.877438,1000,2366,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.522835,-102.877574,1000,2365,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.841922,-102.877601,1000,2108,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.428555,-102.877614,1000,2344,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.588521,-102.877619,1000,2223,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.620615,-102.877653,1000,2359,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.378098,-102.877678,1000,2259,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.490279,-102.877691,1000,2379,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.493897,-102.877691,1000,2370,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.450444,-102.877791,1000,2439,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.464863,-102.877951,1000,2423,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.508327,-102.877996,1000,2333,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.501091,-102.878014,1000,2379,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.530006,-102.878032,1000,2391,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.479419,-102.878056,1000,2369,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.515595,-102.878071,1000,2340,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.48666,-102.878081,1000,2354,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.48666,-102.878081,1000,2354,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.544581,-102.878182,1000,2386,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.609718,-102.878255,1000,2342,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.616998,-102.87826,1000,2366,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.638596,-102.878275,1000,2426,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.63136,-102.878287,1000,2391,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.645985,-102.878303,1000,2414,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.624235,-102.878382,1000,2400,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.569995,-102.878519,1000,2323,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.443197,-102.878762,1000,2362,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.043616,-102.879341,1000,2343,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.050834,-102.879344,1000,2378,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.008275,-102.879371,1000,2326,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.058071,-102.879381,1000,2359,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.115831,-102.879392,1000,1883,820,120,8.5,0.1,25,9.125,181.1688,13.0346,200.5993
48.01552,-102.879394,1000,2319,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.022305,-102.879415,1000,2319,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.209678,-102.879429,1000,2092,820,120,8.5,0.1,25,9.125,181.1688,13.3158,201.9867
48.108606,-102.879442,1000,1931,820,120,8.5,0.1,25,9.125,181.1688,13.3158,201.9867
48.094215,-102.879495,1000,2294,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.152139,-102.879517,1000,1883,820,120,8.5,0.1,25,9.125,181.1688,13.0346,200.5993
48.340307,-102.879761,1000,2316,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.336689,-102.879778,1000,2317,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.347543,-102.879782,1000,2295,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.329377,-102.879813,1000,2332,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.10167,-102.87988,1000,2075,820,120,8.5,0.1,25,9.125,181.1688,13.3158,201.9867
48.000764,-102.879952,1000,2333,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.957805,-102.882094,1000,1925,820,120,8.5,0.1,25,9.125,181.1688,13.3158,201.9867
48.461725,-102.882312,1000,2437,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.841916,-102.88247,1000,2111,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.678466,-102.882854,1000,2346,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.656828,-102.882894,1000,2378,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.432237,-102.882958,1000,2381,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.425001,-102.882971,1000,2347,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.388825,-102.882973,1000,2238,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.559061,-102.882982,1000,2282,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.559061,-102.882982,1000,2282,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.403815,-102.883005,1000,2286,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.417795,-102.883013,1000,2306,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.446782,-102.883073,1000,2429,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.454011,-102.88314,1000,2465,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.3745,-102.883145,1000,2265,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.504681,-102.883187,1000,2361,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.46125,-102.883206,1000,2468,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.533611,-102.883243,1000,2385,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.468545,-102.883268,1000,2446,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.519174,-102.883285,1000,2353,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.664062,-102.883315,1000,2383,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.475782,-102.883317,1000,2419,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.540946,-102.883323,1000,2255,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.483032,-102.883325,1000,2394,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.649571,-102.883347,1000,2389,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.490268,-102.883349,1000,2380,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.497444,-102.883349,1000,2375,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.693039,-102.883367,1000,2305,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.439816,-102.883533,1000,2347,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.574061,-102.883642,1000,2282,820,120,8.5,0.1,25,9.125,181.1688,13.3191,201.8344
48.046913,-102.884104,1000,2338,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
48.004658,-102.884207,1000,2322,820,120,8.5,0.1,25,9.125,181.1688,13.2634,201.8102
